Sample ID	Date	Time	Analyte Name	Int (Corr)	Conc (Calib)	Calib Units	RSD (Conc)	Repl No1	Date1	Time1	Int (Net)1	Int (Corr)1	Conc (Calib)1	Repl No2	Date2	Time2	Int (Net)2	Int (Corr)2	Conc (Calib)2	Repl No3	Date3	Time3	Int (Net)3	Int (Corr)3	Conc (Calib)3
AJ3UA	12/31/2021	11:20:17 AM	Fe 238.204	211.8602942	-0.004369781	mg/L	12.17435598	1	12/31/2021	11:20:59 AM	271.6483872	307.550043	-0.003764073	2	12/31/2021	11:21:05 AM	142.1148333	178.0164892	-0.004584009	3	12/31/2021	11:21:11 AM	114.1126946	150.0143504	-0.004761261
AJ3UA	12/31/2021	11:20:17 AM	Ca 317.933	148261.9635	7.07851577	mg/L	0.638936754	1	12/31/2021	11:20:49 AM	148844.094	148826.0581	7.105437623	2	12/31/2021	11:20:50 AM	147185.927	147167.8911	7.026300315	3	12/31/2021	11:20:51 AM	148809.9772	148791.9413	7.103809373
AJ3UA	12/31/2021	11:20:17 AM	Mg 285.213	174305.9549	2.051740312	mg/L	0.497711445	1	12/31/2021	11:20:49 AM	174271.5881	174254.9716	2.0511358	2	12/31/2021	11:20:50 AM	173487.9588	173471.3423	2.04184425	3	12/31/2021	11:20:51 AM	175208.1673	175191.5508	2.062240886
AJ3UA	12/31/2021	11:20:17 AM	Al 396.153	733.2423914	0.068027843	mg/L	2.109431793	1	12/31/2021	11:20:59 AM	717.4571189	707.753935	0.066840787	2	12/31/2021	11:21:05 AM	777.1875627	767.4843787	0.069622571	3	12/31/2021	11:21:11 AM	734.1920444	724.4888604	0.067620171
AJ5	12/31/2021	10:10:47 AM	Fe 238.204	639.3483777	-0.001663817	mg/L	28.12727793	1	12/31/2021	10:11:29 AM	688.6322367	724.5338925	-0.0011246	2	12/31/2021	10:11:36 AM	555.9975876	591.8992434	-0.001964166	3	12/31/2021	10:11:42 AM	565.7103415	601.6119973	-0.001902685
AJ5	12/31/2021	10:10:47 AM	Ca 317.933	65888.99677	3.147201954	mg/L	2.271724486	1	12/31/2021	10:11:19 AM	66857.05097	66839.01503	3.192542314	2	12/31/2021	10:11:20 AM	64180.11996	64162.08402	3.064783702	3	12/31/2021	10:11:21 AM	66683.92721	66665.89126	3.184279847
AJ5	12/31/2021	10:10:47 AM	Mg 285.213	80275.3295	0.936812432	mg/L	1.981921816	1	12/31/2021	10:11:19 AM	80920.08524	80903.46872	0.944260324	2	12/31/2021	10:11:20 AM	78509.51081	78492.89428	0.91567797	3	12/31/2021	10:11:21 AM	81446.24201	81429.62549	0.950499003
AJ5	12/31/2021	10:10:47 AM	Al 396.153	1203.546426	0.089930981	mg/L	2.548402764	1	12/31/2021	10:11:29 AM	1269.905994	1260.20281	0.092569599	2	12/31/2021	10:11:36 AM	1181.16316	1171.459976	0.088436642	3	12/31/2021	10:11:42 AM	1188.679675	1178.976491	0.088786703
AJ5A	12/31/2021	11:14:42 AM	Fe 238.204	71.6680393	-0.005257186	mg/L	3.62201061	1	12/31/2021	11:15:29 AM	66.83351518	102.735171	-0.005060534	2	12/31/2021	11:15:40 AM	6.777518643	42.67917446	-0.005440683	3	12/31/2021	11:15:51 AM	33.68811662	69.58977244	-0.005270341
AJ5A	12/31/2021	11:14:42 AM	Ca 317.933	153695.7635	7.337848095	mg/L	0.521731926	1	12/31/2021	11:15:14 AM	154011.596	153993.56	7.352060668	2	12/31/2021	11:15:15 AM	152805.3257	152787.2897	7.294490481	3	12/31/2021	11:15:16 AM	154324.4766	154306.4406	7.366993137
AJ5A	12/31/2021	11:14:42 AM	Mg 285.213	181924.842	2.142078004	mg/L	0.404093692	1	12/31/2021	11:15:14 AM	181407.4642	181390.8477	2.135746394	2	12/31/2021	11:15:15 AM	181643.5846	181626.9681	2.138546091	3	12/31/2021	11:15:16 AM	182773.3268	182756.7103	2.151941525
AJ5A	12/31/2021	11:14:42 AM	Al 396.153	1235.760341	0.091431257	mg/L	1.901914506	1	12/31/2021	11:15:24 AM	1258.721335	1249.018151	0.092048704	2	12/31/2021	11:15:35 AM	1203.30514	1193.601956	0.089467844	3	12/31/2021	11:15:46 AM	1274.364101	1264.660917	0.092777223
AJ5U	12/31/2021	10:32:34 AM	Fe 238.204	1000.8573	0.000624504	mg/L	72.0896659	1	12/31/2021	10:33:17 AM	1041.433099	1077.334755	0.0011086	2	12/31/2021	10:33:23 AM	952.6376705	988.5393263	0.000546532	3	12/31/2021	10:33:29 AM	900.7961627	936.6978185	0.00021838
AJ5U	12/31/2021	10:32:34 AM	Ca 317.933	85695.94378	4.092503884	mg/L	1.105407015	1	12/31/2021	10:33:06 AM	85250.59279	85232.55685	4.070388383	2	12/31/2021	10:33:08 AM	86804.42309	86786.38715	4.144546141	3	12/31/2021	10:33:09 AM	85086.92328	85068.88734	4.062577129
AJ5U	12/31/2021	10:32:34 AM	Mg 285.213	104500.9377	1.224057209	mg/L	1.100590627	1	12/31/2021	10:33:06 AM	103713.1916	103696.5751	1.214519823	2	12/31/2021	10:33:08 AM	105817.3285	105800.712	1.239468725	3	12/31/2021	10:33:09 AM	104022.1427	104005.5262	1.218183079
AJ5U	12/31/2021	10:32:34 AM	Al 396.153	1675.559273	0.111913703	mg/L	0.687045657	1	12/31/2021	10:33:17 AM	1681.879019	1672.175835	0.111756128	2	12/31/2021	10:33:23 AM	1703.201853	1693.498669	0.112749182	3	12/31/2021	10:33:29 AM	1670.706498	1661.003314	0.111235798
AJ5UA	12/31/2021	11:21:33 AM	Fe 238.204	283.1635112	-0.003918438	mg/L	22.49185958	1	12/31/2021	11:22:15 AM	402.5272263	438.4288821	-0.002935621	2	12/31/2021	11:22:21 AM	205.756188	241.6578438	-0.004181165	3	12/31/2021	11:22:27 AM	133.5021518	169.4038076	-0.004638527
AJ5UA	12/31/2021	11:21:33 AM	Ca 317.933	144447.3168	6.896458793	mg/L	3.16224105	1	12/31/2021	11:22:05 AM	139594.3593	139576.3233	6.663986848	2	12/31/2021	11:22:06 AM	145144.335	145126.2991	6.928863752	3	12/31/2021	11:22:07 AM	148657.3638	148639.3279	7.096525778
AJ5UA	12/31/2021	11:21:33 AM	Mg 285.213	169676.0787	1.996843538	mg/L	2.69634943	1	12/31/2021	11:22:05 AM	164768.1189	164751.5024	1.938452482	2	12/31/2021	11:22:06 AM	170595.7331	170579.1166	2.007550923	3	12/31/2021	11:22:07 AM	173714.2338	173697.6172	2.044527209
AJ5UA	12/31/2021	11:21:33 AM	Al 396.153	1511.201021	0.104259162	mg/L	2.423841179	1	12/31/2021	11:22:15 AM	1520.269924	1510.56674	0.104229622	2	12/31/2021	11:22:21 AM	1575.479934	1565.77675	0.106800879	3	12/31/2021	11:22:27 AM	1466.962757	1457.259573	0.101746985
FJ1	12/31/2021	10:01:49 AM	Fe 238.204	1621.666287	0.004554173	mg/L	40.13701569	1	12/31/2021	10:02:31 AM	1912.546136	1948.447791	0.006622672	2	12/31/2021	10:02:37 AM	1479.821681	1515.723337	0.003883563	3	12/31/2021	10:02:43 AM	1364.926078	1400.827734	0.003156283
FJ1	12/31/2021	10:01:49 AM	Ca 317.933	59708.93779	2.852253839	mg/L	0.903817839	1	12/31/2021	10:02:20 AM	59774.18237	59756.14642	2.854506908	2	12/31/2021	10:02:22 AM	60241.97207	60223.93612	2.876832535	3	12/31/2021	10:02:23 AM	59164.76677	59146.73083	2.825422075
FJ1	12/31/2021	10:01:49 AM	Mg 285.213	68349.31509	0.795404822	mg/L	0.780859215	1	12/31/2021	10:02:20 AM	68063.96223	68047.34571	0.79182435	2	12/31/2021	10:02:22 AM	68970.78861	68954.17209	0.802576655	3	12/31/2021	10:02:23 AM	68063.04399	68046.42747	0.791813462
FJ1	12/31/2021	10:01:49 AM	Al 396.153	710.1611863	0.066952898	mg/L	3.86705862	1	12/31/2021	10:02:31 AM	776.9750207	767.2718368	0.069612672	2	12/31/2021	10:02:37 AM	716.693997	706.990813	0.066805247	3	12/31/2021	10:02:43 AM	665.924093	656.220909	0.064440776
FJ3	12/31/2021	10:03:04 AM	Fe 238.204	902.5542089	2.25E-06	mg/L	9454.066324	1	12/31/2021	10:03:46 AM	904.9212822	940.822938	0.000244492	2	12/31/2021	10:03:52 AM	853.4028659	889.3045218	-8.16E-05	3	12/31/2021	10:03:58 AM	841.6335111	877.5351669	-0.000156115
FJ3	12/31/2021	10:03:04 AM	Ca 317.933	60263.91229	2.878740428	mg/L	2.140590624	1	12/31/2021	10:03:36 AM	58864.74902	58846.71308	2.811103495	2	12/31/2021	10:03:37 AM	60589.57726	60571.54131	2.893422262	3	12/31/2021	10:03:38 AM	61391.51843	61373.48249	2.931695528
FJ3	12/31/2021	10:03:04 AM	Mg 285.213	73059.75394	0.851256834	mg/L	1.679417623	1	12/31/2021	10:03:36 AM	71761.68746	71745.07094	0.835668544	2	12/31/2021	10:03:37 AM	73336.92943	73320.3129	0.854346301	3	12/31/2021	10:03:38 AM	74130.49451	74113.87799	0.863755659
FJ3	12/31/2021	10:03:04 AM	Al 396.153	589.9399859	0.061353921	mg/L	2.401292272	1	12/31/2021	10:03:46 AM	635.9187681	626.2155841	0.063043359	2	12/31/2021	10:03:52 AM	585.2197302	575.5165462	0.060682188	3	12/31/2021	10:03:58 AM	577.7910112	568.0878273	0.060336216
FJ5	12/31/2021	10:04:18 AM	Fe 238.204	944.7792627	0.000269535	mg/L	83.17647721	1	12/31/2021	10:05:00 AM	947.5089654	983.4106213	0.000514068	2	12/31/2021	10:05:06 AM	877.9382652	913.839921	7.37E-05	3	12/31/2021	10:05:13 AM	901.1855901	937.0872459	0.000220845
FJ5	12/31/2021	10:04:18 AM	Ca 317.933	59201.44075	2.828033149	mg/L	2.14907059	1	12/31/2021	10:04:50 AM	57866.54515	57848.5092	2.76346344	2	12/31/2021	10:04:51 AM	59397.08464	59379.0487	2.836509626	3	12/31/2021	10:04:53 AM	60394.80028	60376.76434	2.88412638
FJ5	12/31/2021	10:04:18 AM	Mg 285.213	73834.30344	0.860440723	mg/L	1.927248594	1	12/31/2021	10:04:50 AM	72444.87084	72428.25431	0.843769098	2	12/31/2021	10:04:51 AM	73866.01959	73849.40306	0.860619761	3	12/31/2021	10:04:53 AM	75241.86947	75225.25295	0.876933312
FJ5	12/31/2021	10:04:18 AM	Al 396.153	571.0399874	0.060473705	mg/L	0.447801523	1	12/31/2021	10:05:00 AM	580.3660488	570.6628649	0.060456141	2	12/31/2021	10:05:06 AM	586.7372156	577.0340316	0.060752861	3	12/31/2021	10:05:13 AM	575.1262498	565.4230658	0.060212112
FJ10	12/31/2021	10:05:37 AM	Fe 238.204	752.0041509	-0.000950716	mg/L	39.24539368	1	12/31/2021	10:06:19 AM	784.1395612	820.041217	-0.000520047	2	12/31/2021	10:06:25 AM	683.7090737	719.6107296	-0.001155763	3	12/31/2021	10:06:32 AM	680.4588503	716.3605061	-0.001176337
FJ10	12/31/2021	10:05:37 AM	Ca 317.933	64180.9773	3.065685398	mg/L	0.983029018	1	12/31/2021	10:06:09 AM	63595.92232	63577.88638	3.036902416	2	12/31/2021	10:06:10 AM	64145.67324	64127.6373	3.063139705	3	12/31/2021	10:06:12 AM	64855.44416	64837.40822	3.097014074
FJ10	12/31/2021	10:05:37 AM	Mg 285.213	78835.03107	0.91973471	mg/L	1.252695584	1	12/31/2021	10:06:09 AM	77968.84897	77952.23245	0.909267303	2	12/31/2021	10:06:10 AM	78693.30181	78676.68528	0.917857193	3	12/31/2021	10:06:12 AM	79892.792	79876.17547	0.932079634
FJ10	12/31/2021	10:05:37 AM	Al 396.153	547.1266748	0.059360007	mg/L	2.741698823	1	12/31/2021	10:06:19 AM	589.3257757	579.6225918	0.060873416	2	12/31/2021	10:06:25 AM	561.2983235	551.5951395	0.059568113	3	12/31/2021	10:06:32 AM	519.865477	510.162293	0.057638491
FJ20	12/31/2021	10:06:52 AM	Fe 238.204	1485.854212	0.003694494	mg/L	13.20708228	1	12/31/2021	10:07:34 AM	1538.233202	1574.134858	0.004253303	2	12/31/2021	10:07:41 AM	1395.97209	1431.873745	0.003352802	3	12/31/2021	10:07:47 AM	1415.652376	1451.554031	0.003477377
FJ20	12/31/2021	10:06:52 AM	Ca 317.933	62938.42812	3.006383774	mg/L	0.856085644	1	12/31/2021	10:07:24 AM	62620.45287	62602.41693	2.990347379	2	12/31/2021	10:07:25 AM	63578.49352	63560.45757	3.036070612	3	12/31/2021	10:07:27 AM	62670.4458	62652.40986	2.99273333
FJ20	12/31/2021	10:06:52 AM	Mg 285.213	78091.81704	0.910922368	mg/L	0.544760711	1	12/31/2021	10:07:24 AM	77667.71086	77651.09434	0.905696687	2	12/31/2021	10:07:25 AM	78500.4817	78483.86518	0.915570911	3	12/31/2021	10:07:27 AM	78157.10814	78140.49161	0.911499506
FJ20	12/31/2021	10:06:52 AM	Al 396.153	546.7049804	0.059340367	mg/L	1.66080958	1	12/31/2021	10:07:34 AM	579.956375	570.253191	0.060437062	2	12/31/2021	10:07:41 AM	550.2831413	540.5799573	0.059055111	3	12/31/2021	10:07:47 AM	538.9849767	529.2817928	0.05852893
FH1	12/31/2021	10:14:37 AM	Fe 238.204	1288.753148	0.002446861	mg/L	1.802110922	1	12/31/2021	10:15:34 AM	1254.334716	1290.236372	0.002456249	2	12/31/2021	10:15:41 AM	1258.956577	1294.858233	0.002485505	3	12/31/2021	10:15:47 AM	1245.263182	1281.164838	0.002398827
FH1	12/31/2021	10:14:37 AM	Ca 317.933	792.3180937	0.040412403	mg/L	11.88882816	1	12/31/2021	10:15:14 AM	924.3000301	906.2640867	0.045850564	2	12/31/2021	10:15:20 AM	773.2986777	755.2627343	0.038643907	3	12/31/2021	10:15:26 AM	733.4634033	715.42746	0.036742738
FH1	12/31/2021	10:14:37 AM	Mg 285.213	751.7554577	-0.006104298	mg/L	18.19710883	1	12/31/2021	10:15:14 AM	873.8614254	857.244902	-0.004853502	2	12/31/2021	10:15:20 AM	736.37532	719.7587966	-0.006483685	3	12/31/2021	10:15:26 AM	694.8791979	678.2626745	-0.006975707
FH1	12/31/2021	10:14:37 AM	Al 396.153	984.4731189	0.079728234	mg/L	0.316775781	1	12/31/2021	10:15:34 AM	995.0870108	985.3838269	0.079770648	2	12/31/2021	10:15:41 AM	988.3556471	978.6524631	0.079457153	3	12/31/2021	10:15:47 AM	999.0862507	989.3830667	0.079956902
FH3	12/31/2021	10:16:08 AM	Fe 238.204	1301.125212	0.002525175	mg/L	3.992333404	1	12/31/2021	10:17:05 AM	1274.548383	1310.450039	0.0025842	2	12/31/2021	10:17:11 AM	1274.288453	1310.190109	0.002582555	3	12/31/2021	10:17:18 AM	1246.833834	1282.735489	0.002408769
FH3	12/31/2021	10:16:08 AM	Ca 317.933	752.4954758	0.038511838	mg/L	2.248356791	1	12/31/2021	10:16:45 AM	782.5744557	764.5385124	0.039086601	2	12/31/2021	10:16:51 AM	779.3553852	761.3194419	0.038932968	3	12/31/2021	10:16:57 AM	749.6644164	731.628473	0.037515944
FH3	12/31/2021	10:16:08 AM	Mg 285.213	761.6642467	-0.005986809	mg/L	0.282285055	1	12/31/2021	10:16:45 AM	779.8039519	763.1874285	-0.005968748	2	12/31/2021	10:16:51 AM	776.9793519	760.3628284	-0.00600224	3	12/31/2021	10:16:57 AM	778.0590066	761.4424831	-0.005989438
FH3	12/31/2021	10:16:08 AM	Al 396.153	1009.01352	0.080871137	mg/L	0.915609598	1	12/31/2021	10:17:05 AM	1002.017517	992.3143329	0.080093418	2	12/31/2021	10:17:11 AM	1020.460348	1010.757164	0.080952343	3	12/31/2021	10:17:18 AM	1033.672246	1023.969062	0.081567651
FH5	12/31/2021	10:17:42 AM	Fe 238.204	1901.645434	0.006326417	mg/L	0.325008095	1	12/31/2021	10:18:39 AM	1869.432597	1905.334253	0.006349767	2	12/31/2021	10:18:46 AM	1864.487426	1900.389082	0.006318465	3	12/31/2021	10:18:52 AM	1863.31131	1899.212966	0.00631102
FH5	12/31/2021	10:17:42 AM	Ca 317.933	665.2797988	0.034349402	mg/L	4.236960215	1	12/31/2021	10:18:19 AM	711.06773	693.0317867	0.035673887	2	12/31/2021	10:18:26 AM	688.208893	670.1729497	0.034582931	3	12/31/2021	10:18:32 AM	650.6706034	632.6346601	0.032791387
FH5	12/31/2021	10:17:42 AM	Mg 285.213	663.2394358	-0.007153839	mg/L	2.473547776	1	12/31/2021	10:18:19 AM	694.8964136	678.2798901	-0.006975503	2	12/31/2021	10:18:26 AM	679.6200302	663.0035067	-0.007156636	3	12/31/2021	10:18:32 AM	665.0514341	648.4349106	-0.007329377
FH5	12/31/2021	10:17:42 AM	Al 396.153	917.0920592	0.076590144	mg/L	0.7460482	1	12/31/2021	10:18:39 AM	927.8666163	918.1634323	0.07664004	2	12/31/2021	10:18:46 AM	914.0256065	904.3224225	0.075995433	3	12/31/2021	10:18:52 AM	938.4935068	928.7903228	0.077134959
FH10	12/31/2021	10:19:18 AM	Fe 238.204	1281.232592	0.002399256	mg/L	2.653538755	1	12/31/2021	10:20:15 AM	1233.717381	1269.619037	0.002325743	2	12/31/2021	10:20:21 AM	1251.199784	1287.10144	0.002436405	3	12/31/2021	10:20:27 AM	1251.075644	1286.9773	0.00243562
FH10	12/31/2021	10:19:18 AM	Ca 317.933	548.0184438	0.028753012	mg/L	3.773278879	1	12/31/2021	10:19:55 AM	591.340524	573.3045806	0.029959813	2	12/31/2021	10:20:01 AM	547.3096877	529.2737444	0.027858407	3	12/31/2021	10:20:07 AM	559.5129496	541.4770063	0.028440817
FH10	12/31/2021	10:19:18 AM	Mg 285.213	503.5252291	-0.009047582	mg/L	0.591595032	1	12/31/2021	10:19:55 AM	515.4467131	498.8301897	-0.009103251	2	12/31/2021	10:20:01 AM	524.4502262	507.8337027	-0.008996496	3	12/31/2021	10:20:07 AM	520.5283183	503.9117949	-0.009042998
FH10	12/31/2021	10:19:18 AM	Al 396.153	801.9419911	0.071227341	mg/L	0.812317831	1	12/31/2021	10:20:15 AM	816.9856771	807.2824932	0.07147606	2	12/31/2021	10:20:21 AM	797.4443811	787.7411971	0.070565977	3	12/31/2021	10:20:27 AM	820.5054671	810.8022831	0.071639985
FH20	12/31/2021	10:20:46 AM	Fe 238.204	835.0860799	-0.000424814	mg/L	4.954792497	1	12/31/2021	10:21:41 AM	796.1350723	832.0367281	-0.000444116	2	12/31/2021	10:21:47 AM	802.7298614	838.6315172	-0.000402372	3	12/31/2021	10:21:53 AM	798.6883387	834.5899945	-0.000427954
FH20	12/31/2021	10:20:46 AM	Ca 317.933	563.8015333	0.029506273	mg/L	5.167352839	1	12/31/2021	10:21:22 AM	618.047055	600.0111117	0.031234403	2	12/31/2021	10:21:27 AM	569.8365977	551.8006544	0.028933521	3	12/31/2021	10:21:33 AM	557.6287771	539.5928337	0.028350894
FH20	12/31/2021	10:20:46 AM	Mg 285.213	484.0790335	-0.009278156	mg/L	2.244064797	1	12/31/2021	10:21:22 AM	511.2481853	494.6316618	-0.009153033	2	12/31/2021	10:21:27 AM	480.4249706	463.8084472	-0.009518506	3	12/31/2021	10:21:33 AM	510.4135151	493.7969917	-0.00916293
FH20	12/31/2021	10:20:46 AM	Al 396.153	923.4484139	0.076886174	mg/L	1.277242662	1	12/31/2021	10:21:41 AM	910.3361769	900.6329929	0.075823607	2	12/31/2021	10:21:47 AM	951.9221514	942.2189674	0.077760362	3	12/31/2021	10:21:53 AM	937.1964653	927.4932813	0.077074553
FD1	12/31/2021	10:52:48 AM	Fe 238.204	32.9823305	-0.005502063	mg/L	1.13974447	1	12/31/2021	10:53:50 AM	8.476166229	44.37782205	-0.005429931	2	12/31/2021	10:54:02 AM	-7.749576137	28.15207968	-0.005532639	3	12/31/2021	10:54:13 AM	-9.484566051	26.41708977	-0.005543621
FD1	12/31/2021	10:52:48 AM	Ca 317.933	478.3116477	0.025426201	mg/L	3.687604548	1	12/31/2021	10:53:25 AM	502.8482103	484.812267	0.025736449	2	12/31/2021	10:53:31 AM	511.9193278	493.8833845	0.026169375	3	12/31/2021	10:53:38 AM	474.2752349	456.2392916	0.024372781
FD1	12/31/2021	10:52:48 AM	Mg 285.213	482.0640675	-0.009302048	mg/L	1.679342171	1	12/31/2021	10:53:25 AM	493.7699525	477.1534291	-0.009360274	2	12/31/2021	10:53:31 AM	513.6053372	496.9888138	-0.009125084	3	12/31/2021	10:53:38 AM	488.666483	472.0499595	-0.009420786
FD1	12/31/2021	10:52:48 AM	Al 396.153	50.59001049	0.036235155	mg/L	1.346663575	1	12/31/2021	10:53:45 AM	55.91324716	46.21006319	0.03603117	2	12/31/2021	10:53:57 AM	52.71628345	43.01309949	0.035882281	3	12/31/2021	10:54:08 AM	72.25005274	62.54686878	0.036792013
FD3	12/31/2021	10:54:35 AM	Fe 238.204	27.54091111	-0.005536507	mg/L	2.464852318	1	12/31/2021	10:55:37 AM	16.42232185	52.32397767	-0.005379632	2	12/31/2021	10:55:48 AM	-18.71742912	17.1842267	-0.005602064	3	12/31/2021	10:55:59 AM	-22.78712687	13.11452895	-0.005627825
FD3	12/31/2021	10:54:35 AM	Ca 317.933	477.0103224	0.025364095	mg/L	3.003294608	1	12/31/2021	10:55:12 AM	510.7892092	492.7532659	0.026115439	2	12/31/2021	10:55:18 AM	495.4740856	477.4381423	0.025384513	3	12/31/2021	10:55:24 AM	478.8755022	460.8395589	0.024592332
FD3	12/31/2021	10:54:35 AM	Mg 285.213	507.2681631	-0.009003201	mg/L	2.266608974	1	12/31/2021	10:55:12 AM	541.3111245	524.694601	-0.008796575	2	12/31/2021	10:55:18 AM	523.4445769	506.8280534	-0.00900842	3	12/31/2021	10:55:24 AM	506.8983584	490.2818349	-0.009204609
FD3	12/31/2021	10:54:35 AM	Al 396.153	61.6141094	0.036748572	mg/L	4.205932717	1	12/31/2021	10:55:32 AM	109.5667178	99.86353387	0.038529936	2	12/31/2021	10:55:43 AM	54.22959091	44.52640695	0.035952759	3	12/31/2021	10:55:54 AM	50.15557133	40.45238737	0.035763022
FD5	12/31/2021	10:56:22 AM	Fe 238.204	23.37787586	-0.005562859	mg/L	2.196403513	1	12/31/2021	10:57:25 AM	9.297246897	45.19890272	-0.005424734	2	12/31/2021	10:57:36 AM	-27.36701171	8.534644111	-0.005656815	3	12/31/2021	10:57:48 AM	-19.50157508	16.40008074	-0.005607028
FD5	12/31/2021	10:56:22 AM	Ca 317.933	443.7825232	0.023778272	mg/L	1.134136766	1	12/31/2021	10:56:59 AM	466.3135922	448.2776489	0.023992805	2	12/31/2021	10:57:06 AM	463.6665589	445.6306156	0.023866474	3	12/31/2021	10:57:12 AM	455.4752484	437.4393051	0.023475537
FD5	12/31/2021	10:56:22 AM	Mg 285.213	450.0152887	-0.009682053	mg/L	0.824097542	1	12/31/2021	10:56:59 AM	470.8127946	454.1962712	-0.009632479	2	12/31/2021	10:57:06 AM	470.2134238	453.5969004	-0.009639585	3	12/31/2021	10:57:12 AM	458.8692181	442.2526946	-0.009774094
FD5	12/31/2021	10:56:22 AM	Al 396.153	79.09011424	0.03756247	mg/L	2.027508246	1	12/31/2021	10:57:20 AM	107.4764212	97.77323724	0.038432586	2	12/31/2021	10:57:31 AM	77.08191272	67.37872876	0.037017044	3	12/31/2021	10:57:42 AM	81.82156068	72.11837672	0.03723778
FD10	12/31/2021	10:58:09 AM	Fe 238.204	12.16755448	-0.005633819	mg/L	2.035928586	1	12/31/2021	10:59:12 AM	-4.648010102	31.25364572	-0.005513006	2	12/31/2021	10:59:23 AM	-25.85156327	10.05009255	-0.005647223	3	12/31/2021	10:59:34 AM	-40.70273063	-4.801074815	-0.005741229
FD10	12/31/2021	10:58:09 AM	Ca 317.933	377.2684053	0.020603834	mg/L	11.76626092	1	12/31/2021	10:58:46 AM	450.8510225	432.8150792	0.023254842	2	12/31/2021	10:58:53 AM	383.8468453	365.810902	0.020057016	3	12/31/2021	10:58:59 AM	351.2151781	333.1792348	0.018499644
FD10	12/31/2021	10:58:09 AM	Mg 285.213	405.0743562	-0.010214921	mg/L	2.148578727	1	12/31/2021	10:58:46 AM	441.514311	424.8977876	-0.009979873	2	12/31/2021	10:58:53 AM	418.6999702	402.0834467	-0.010250384	3	12/31/2021	10:58:59 AM	404.8583579	388.2418344	-0.010414505
FD10	12/31/2021	10:58:09 AM	Al 396.153	71.12014742	0.03719129	mg/L	2.211576914	1	12/31/2021	10:59:07 AM	99.76912706	90.0659431	0.038073639	2	12/31/2021	10:59:18 AM	77.88526796	68.182084	0.037054458	3	12/31/2021	10:59:29 AM	64.81559914	55.11241518	0.036445773
FD20	12/31/2021	10:59:56 AM	Fe 238.204	38.23424658	-0.005468819	mg/L	2.797714207	1	12/31/2021	11:00:58 AM	2.54896641	38.45062223	-0.00546745	2	12/31/2021	11:01:09 AM	-21.94611215	13.95554367	-0.005622501	3	12/31/2021	11:01:21 AM	26.39491801	62.29657383	-0.005316507
FD20	12/31/2021	10:59:56 AM	Ca 317.933	419.4458095	0.022616784	mg/L	1.598086393	1	12/31/2021	11:00:33 AM	437.731496	419.6955527	0.022628703	2	12/31/2021	11:00:39 AM	429.7867936	411.7508503	0.022249536	3	12/31/2021	11:00:45 AM	444.9269689	426.8910256	0.022972112
FD20	12/31/2021	10:59:56 AM	Mg 285.213	426.0406677	-0.009966322	mg/L	1.112907857	1	12/31/2021	11:00:33 AM	453.3147243	436.6982009	-0.009839954	2	12/31/2021	11:00:39 AM	438.8508659	422.2343425	-0.010011453	3	12/31/2021	11:00:45 AM	435.8059832	419.1894598	-0.010047557
FD20	12/31/2021	10:59:56 AM	Al 396.153	175.7435352	0.042063842	mg/L	3.487592826	1	12/31/2021	11:00:53 AM	211.0244521	201.3212681	0.043255055	2	12/31/2021	11:01:04 AM	150.262122	140.558938	0.040425214	3	12/31/2021	11:01:15 AM	195.0535835	185.3503995	0.042511255
